X Y Z R G B
-1.412191559939208529e+00 2.647678585488380532e-01 2.191099189192716956e+00 2.000000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01
-1.136715815554543152e+00 -1.524546443088652836e+00 2.840788758680909964e+00 1.630000000000000000e+02 1.920000000000000000e+02 7.600000000000000000e+01
-1.763576017194178780e+00 2.192934540348735695e+00 3.183385005448273741e+00 1.310000000000000000e+02 1.740000000000000000e+02 3.600000000000000000e+01
-9.182022423616043039e-01 2.271460787648051927e+00 1.880324978783805667e+00 1.160000000000000000e+02 1.580000000000000000e+02 6.000000000000000000e+01
-1.292848034623913511e+00 1.591534026313967232e+00 1.716138191141881819e+00 1.160000000000000000e+02 1.420000000000000000e+02 1.010000000000000000e+02
-3.712690720672687239e-01 1.187348874482936578e+00 9.025864526677591648e-01 1.700000000000000000e+01 2.400000000000000000e+01 2.100000000000000000e+01
-2.889545617734621263e-01 1.550670726480439132e+00 1.668866520737219972e+00 1.200000000000000000e+01 3.300000000000000000e+01 1.200000000000000000e+01
-1.017086000761527664e+00 -9.025890258153914658e-01 2.046769006578968708e-01 1.120000000000000000e+02 1.600000000000000000e+02 9.100000000000000000e+01
-6.375016412985816672e-01 1.104195920115300211e+00 1.540780833555488449e+00 1.190000000000000000e+02 1.650000000000000000e+02 8.100000000000000000e+01
-1.878451298449513196e+00 4.146995450059913324e+00 3.377047279629669774e+00 1.500000000000000000e+02 1.760000000000000000e+02 1.350000000000000000e+02
-6.433501914379518016e-01 -9.876233263529744510e-01 -1.138349255032285456e-01 1.170000000000000000e+02 1.600000000000000000e+02 9.200000000000000000e+01
-1.272378055528875951e+00 1.901365017293894066e+00 6.416712930187046027e+00 1.520000000000000000e+02 1.920000000000000000e+02 1.130000000000000000e+02
-1.755866518440572621e+00 -8.355247574299088376e-01 5.351516922161511092e-01 1.310000000000000000e+02 1.680000000000000000e+02 1.190000000000000000e+02
-2.750828676269988726e+00 9.127626618740514175e-01 1.545282287302079061e+00 5.000000000000000000e+00 2.000000000000000000e+01 2.000000000000000000e+00
-1.875629252390972113e+00 3.339690992393691271e-01 4.747805507123920243e+00 1.360000000000000000e+02 1.590000000000000000e+02 9.300000000000000000e+01
-2.381377050539796869e+00 4.747649590459572799e+00 3.721862303353893786e+00 1.040000000000000000e+02 1.440000000000000000e+02 1.040000000000000000e+02
-6.673988560135485359e-01 -7.588031979439919805e-01 1.092940999175007200e+00 1.380000000000000000e+02 1.660000000000000000e+02 1.020000000000000000e+02
-5.239453394374189443e-01 1.600531814315504953e+00 5.474119499774908526e+00 1.510000000000000000e+02 1.880000000000000000e+02 6.000000000000000000e+01
-2.949309383821935859e-01 -7.273569215507270647e-01 2.369140554188624570e+00 1.510000000000000000e+02 1.880000000000000000e+02 7.800000000000000000e+01
-1.604171853284923177e+00 -3.957241063434291384e-02 3.929944041205438943e+00 2.300000000000000000e+01 4.300000000000000000e+01 1.000000000000000000e+01
-3.548531942814886486e-01 7.541407080414097575e-01 -2.194746974408653128e-01 1.300000000000000000e+01 2.400000000000000000e+01 1.700000000000000000e+01
-1.806612072167017802e+00 1.107253141145990050e+00 6.001871007025760818e+00 1.350000000000000000e+02 1.730000000000000000e+02 4.500000000000000000e+01
-9.065051152792430456e-01 1.061584193269208942e+00 5.002213122803510714e+00 1.490000000000000000e+02 1.890000000000000000e+02 5.300000000000000000e+01
1.271577994240562226e-01 -1.617085730750312367e+00 2.525607657700896791e+00 1.030000000000000000e+02 1.520000000000000000e+02 9.800000000000000000e+01
-1.847644073992191993e+00 3.027017638210375838e-01 4.929811529745239618e+00 1.550000000000000000e+02 1.880000000000000000e+02 7.400000000000000000e+01
-1.379193729130877011e-01 -2.001240563284362839e+00 1.427871249465923809e+00 3.600000000000000000e+01 5.300000000000000000e+01 2.800000000000000000e+01
-3.053039665787397605e-01 -1.608604287706999925e+00 1.908985018756412577e+00 1.230000000000000000e+02 1.640000000000000000e+02 3.800000000000000000e+01
-2.982335465646981376e-01 -1.612428333535752767e+00 1.008177656443835168e+00 1.380000000000000000e+02 1.730000000000000000e+02 7.300000000000000000e+01
5.907795523423964301e-01 -2.386895969746013757e-01 3.676926997392166108e+00 1.380000000000000000e+02 1.780000000000000000e+02 3.300000000000000000e+01
-9.182022423616043039e-01 2.271460787648051927e+00 1.880324978783805667e+00 1.160000000000000000e+02 1.580000000000000000e+02 6.000000000000000000e+01
-8.459846829662892587e-01 1.496164999954490427e-01 4.229240967832827991e+00 1.310000000000000000e+02 1.720000000000000000e+02 4.600000000000000000e+01
-1.385535573114266450e+00 1.605337462358757961e+00 3.074509098308634947e+00 1.320000000000000000e+02 1.800000000000000000e+02 4.400000000000000000e+01
-4.473822697634822210e-01 -6.623529403101244828e-01 -3.801595115660192925e-01 1.000000000000000000e+01 2.400000000000000000e+01 5.000000000000000000e+00
4.734094168321471008e-01 -1.286023001761686491e+00 2.757446651158674822e+00 1.040000000000000000e+02 1.530000000000000000e+02 6.900000000000000000e+01
-6.742290083674190582e-01 -5.625591721678465662e-01 2.359925496033879799e+00 1.380000000000000000e+02 1.810000000000000000e+02 8.500000000000000000e+01
-6.950364182493702359e-01 7.281442243153637417e-01 6.087674625098175030e-01 8.700000000000000000e+01 1.200000000000000000e+02 7.200000000000000000e+01
-1.238549392875126998e+00 -7.121373429850220704e-01 4.676886395548960906e-01 1.290000000000000000e+02 1.630000000000000000e+02 1.160000000000000000e+02
-1.571094710561548480e+00 1.853520794737412158e-01 2.083225308626910355e+00 2.200000000000000000e+01 2.200000000000000000e+01 2.400000000000000000e+01
-2.551565892659533041e-01 -1.657818711377710141e-01 2.482326215576243555e+00 1.150000000000000000e+02 1.680000000000000000e+02 5.800000000000000000e+01
-2.003569342302506107e-01 9.715959938596797629e-01 4.613487817198356211e+00 1.420000000000000000e+02 1.830000000000000000e+02 4.100000000000000000e+01
-8.140118494351330503e-01 2.656397803455095463e+00 2.583063203147506037e+00 3.000000000000000000e+01 3.800000000000000000e+01 3.300000000000000000e+01
-7.641149519621834862e-01 -9.472457081350531549e-01 8.052772729934878915e-02 1.080000000000000000e+02 1.610000000000000000e+02 9.400000000000000000e+01
-1.805262402626606200e+00 2.433671639140918330e+00 7.133190663959045885e+00 1.250000000000000000e+02 1.720000000000000000e+02 7.500000000000000000e+01
-1.739967012416639314e+00 1.222833920514149408e+00 2.168783646761994977e+00 1.500000000000000000e+01 2.000000000000000000e+01 1.100000000000000000e+01
-2.354905124181430942e+00 1.584049490352843703e+00 6.720306798931496850e+00 1.270000000000000000e+02 1.650000000000000000e+02 4.200000000000000000e+01
-2.013333901494863964e-01 -8.751201655712159688e-01 1.462241800928873792e+00 1.250000000000000000e+02 1.700000000000000000e+02 9.400000000000000000e+01
-6.561822910551503574e-01 -1.943396552956131729e-01 -6.327522272525440972e-01 1.040000000000000000e+02 1.370000000000000000e+02 8.300000000000000000e+01
3.343754421363116097e-02 -3.969741468239506577e-01 4.137036537810449666e+00 1.210000000000000000e+02 1.710000000000000000e+02 4.500000000000000000e+01
-2.610043808628442541e+00 4.576083042211680940e+00 3.846198056719408065e+00 1.100000000000000000e+02 1.580000000000000000e+02 9.600000000000000000e+01
-7.669727808549871018e-01 2.504447512164344136e+00 2.887444374656593205e+00 7.900000000000000000e+01 1.140000000000000000e+02 5.500000000000000000e+01
-2.006731258277487662e+00 2.910641836634682900e+00 2.951594580152056668e+00 1.290000000000000000e+02 1.700000000000000000e+02 1.030000000000000000e+02
-1.680852510444934111e+00 1.498192104216361509e+00 1.955990850846306861e+00 1.290000000000000000e+02 1.580000000000000000e+02 7.900000000000000000e+01
-6.385752335409388136e-01 1.230257102986413997e+00 8.643432604108750583e-01 4.000000000000000000e+00 2.700000000000000000e+01 1.000000000000000000e+00
-2.428191183131080955e+00 4.730865618544259910e+00 3.726174603945885178e+00 1.030000000000000000e+02 1.460000000000000000e+02 1.050000000000000000e+02
-1.393610592849772456e-01 -9.952407814714818723e-01 1.089791788116460713e+00 1.200000000000000000e+02 1.660000000000000000e+02 9.500000000000000000e+01
-1.980791008548656862e+00 2.237095328873124789e+00 6.966670085021821279e+00 1.330000000000000000e+02 1.730000000000000000e+02 7.100000000000000000e+01
3.993718379521229989e-01 -1.952662672009205957e+00 1.093475248952174628e+00 2.200000000000000000e+01 3.400000000000000000e+01 1.100000000000000000e+01
-1.617566292874275558e+00 7.253221782568224363e-01 1.754148754770628704e+00 1.190000000000000000e+02 1.590000000000000000e+02 9.800000000000000000e+01
-2.753026734027684119e-03 6.599041078727591048e-01 4.967678962036936596e+00 1.120000000000000000e+02 1.640000000000000000e+02 4.000000000000000000e+01
-2.106995349560441433e+00 -1.411695666143936156e+00 1.799945502313149870e+00 1.470000000000000000e+02 1.760000000000000000e+02 4.700000000000000000e+01
-1.125108266174133370e-01 -1.263283131204216758e+00 3.033985775606031332e+00 1.370000000000000000e+02 1.740000000000000000e+02 9.500000000000000000e+01
-8.222172151803907036e-01 -1.531688455574840235e+00 2.567580359414666002e+00 1.570000000000000000e+02 1.870000000000000000e+02 6.700000000000000000e+01
-7.296141349003457122e-02 -3.531610012661410836e-01 1.997692567950043685e+00 1.450000000000000000e+02 1.840000000000000000e+02 6.300000000000000000e+01
-1.041697005309278223e+00 9.156869369437364847e-01 4.892964002042695881e+00 1.420000000000000000e+02 1.820000000000000000e+02 5.400000000000000000e+01
2.168597093558649602e-01 -1.241800886552059779e+00 2.840998362998462756e+00 9.300000000000000000e+01 1.430000000000000000e+02 1.000000000000000000e+01
3.165563143714003047e-01 -1.981900410428897530e+00 4.702011305925410056e+00 1.500000000000000000e+02 1.850000000000000000e+02 2.500000000000000000e+01
-1.158157157880794319e+00 -6.250580869738684431e-01 1.871370639452184736e+00 1.400000000000000000e+02 1.800000000000000000e+02 7.900000000000000000e+01
7.088067518220157737e-02 -1.570332951647886999e+00 1.711685305556851722e+00 1.110000000000000000e+02 1.540000000000000000e+02 8.200000000000000000e+01
-8.222172151803907036e-01 -1.531688455574840235e+00 2.567580359414666002e+00 1.560000000000000000e+02 1.860000000000000000e+02 6.700000000000000000e+01
-1.341517942730547919e+00 2.020616498974090014e+00 6.707965500421548377e+00 1.510000000000000000e+02 1.900000000000000000e+02 1.090000000000000000e+02
-2.806571523931055134e-01 -1.987176381612826725e+00 7.037734874277841168e-01 1.900000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+00
-5.556907978501871015e-02 -1.816044400474969400e+00 5.388376993958763350e-01 1.580000000000000000e+02 1.910000000000000000e+02 4.700000000000000000e+01
-1.038657742704772458e-01 -1.727441680243735345e+00 2.669950732856428033e+00 1.250000000000000000e+02 1.730000000000000000e+02 5.200000000000000000e+01
-7.244633098236610280e-01 6.864885022255554636e-01 5.133404599177492145e+00 1.660000000000000000e+02 1.820000000000000000e+02 1.310000000000000000e+02
1.767377172730451862e-01 -5.622882143614356121e-01 3.123641690523911940e+00 1.140000000000000000e+02 1.660000000000000000e+02 5.300000000000000000e+01
-5.491187107609446505e-01 -3.847095334741706951e-01 7.511064845176839144e-01 1.340000000000000000e+02 1.650000000000000000e+02 1.200000000000000000e+02
-6.720562532281083579e-01 2.657443412716950504e-01 4.071324512113011496e-01 1.160000000000000000e+02 1.400000000000000000e+02 1.070000000000000000e+02
-5.740569339159429241e-01 2.137056173579032325e+00 1.626331479051297046e+00 2.300000000000000000e+01 3.100000000000000000e+01 2.400000000000000000e+01
-2.124579382764067437e-01 1.801341193671111007e+00 1.741247662632537496e+00 1.200000000000000000e+01 2.000000000000000000e+01 1.700000000000000000e+01
-2.413789570672631335e+00 6.006771111030018151e-01 5.528990720479137089e+00 1.500000000000000000e+02 1.840000000000000000e+02 7.600000000000000000e+01
-6.936867487089584117e-01 4.365440111142823709e-01 8.368514294633564443e-01 1.170000000000000000e+02 1.470000000000000000e+02 8.700000000000000000e+01
-5.595633314296367677e-01 -1.059029834975296069e-02 -6.023437602673740177e-01 1.160000000000000000e+02 1.380000000000000000e+02 9.200000000000000000e+01
-2.589481812701927232e+00 -8.621756247632077486e-01 2.552705850667907672e+00 1.510000000000000000e+02 1.710000000000000000e+02 6.700000000000000000e+01
-3.980170757236889401e-01 -1.955949948520401049e+00 3.209877382969592130e+00 1.190000000000000000e+02 1.640000000000000000e+02 7.000000000000000000e+01
1.152152583862591645e-01 -1.318905871838818467e+00 2.400691659544286427e+00 1.040000000000000000e+02 1.470000000000000000e+02 4.000000000000000000e+01
-7.702191550402763820e-01 -5.349113977523589636e-01 2.388565084843533803e+00 1.410000000000000000e+02 1.780000000000000000e+02 8.700000000000000000e+01
-9.863043201551816574e-01 -9.728945488945197617e-01 -6.975082481936997203e-01 1.130000000000000000e+02 1.550000000000000000e+02 8.000000000000000000e+01
-3.615197373317354246e-01 -1.558661395220122037e+00 3.380155615165931215e-01 1.510000000000000000e+02 1.830000000000000000e+02 4.000000000000000000e+01
-6.307430546132359872e-01 1.856588201144147021e-01 1.588290118061825573e-01 9.900000000000000000e+01 1.230000000000000000e+02 8.200000000000000000e+01
-1.044938260002923780e+00 -1.458282370009589823e-01 -6.194114485127746317e-01 7.000000000000000000e+00 2.000000000000000000e+01 5.000000000000000000e+00
-1.715217325932953370e-03 -7.260379153529342711e-01 1.320252995035219090e+00 1.460000000000000000e+02 1.800000000000000000e+02 2.800000000000000000e+01
-7.926625239403597423e-01 4.936493404466796298e-01 4.220820851474753610e+00 1.480000000000000000e+02 1.860000000000000000e+02 4.700000000000000000e+01
-1.218207213445829495e+00 1.569152010902742589e+00 1.668871640228863251e+00 1.090000000000000000e+02 1.360000000000000000e+02 9.900000000000000000e+01
-1.613634871739114685e+00 2.720716737745826119e+00 3.205375929223001297e+00 9.500000000000000000e+01 1.440000000000000000e+02 3.400000000000000000e+01
-1.619038642588783938e+00 -6.820687995235344414e-02 3.849725600890774757e+00 6.000000000000000000e+00 2.300000000000000000e+01 1.000000000000000000e+00
-2.106995349560441433e+00 -1.411695666143936156e+00 1.799945502313149870e+00 1.470000000000000000e+02 1.750000000000000000e+02 4.700000000000000000e+01
-4.109411653687441435e-01 1.529392993457811656e+00 1.802626963378652691e+00 8.900000000000000000e+01 1.190000000000000000e+02 7.500000000000000000e+01
-2.135512231392377558e+00 2.907288113946606689e+00 6.932179372925164174e+00 1.190000000000000000e+02 1.690000000000000000e+02 8.700000000000000000e+01
2.338686172600389634e-01 -1.644932897303686303e+00 8.797110898052733496e-01 1.230000000000000000e+02 1.490000000000000000e+02 8.000000000000000000e+01
-7.753059730696063578e-01 -7.909191896158190849e-01 1.821261564514050635e-01 8.000000000000000000e+01 1.070000000000000000e+02 6.200000000000000000e+01
-1.508652029752741930e+00 1.167466806014649139e+00 5.811237836876446572e+00 1.280000000000000000e+02 1.740000000000000000e+02 6.700000000000000000e+01
-1.154005893444794095e+00 2.460164016662237163e+00 1.980946952016625850e+00 1.340000000000000000e+02 1.780000000000000000e+02 8.000000000000000000e+01
1.090190652803096627e-01 -1.450544673846512200e+00 2.013919265777603052e+00 1.090000000000000000e+02 1.550000000000000000e+02 8.200000000000000000e+01
-2.179371398767736778e+00 3.398823479595201924e+00 3.554899491470977946e+00 1.160000000000000000e+02 1.560000000000000000e+02 9.500000000000000000e+01
-6.174457513470047454e-01 6.746226463479269020e-01 -2.977299601301496290e-01 1.800000000000000000e+01 3.500000000000000000e+01 2.000000000000000000e+01
1.534763554620851012e-01 -1.552368038987430143e+00 2.870402257065788554e+00 1.030000000000000000e+02 1.540000000000000000e+02 8.900000000000000000e+01
-3.498801281400435670e+00 6.450978679491219836e+00 4.190872495450593149e+00 3.900000000000000000e+01 4.500000000000000000e+01 3.400000000000000000e+01
-1.227010755604745817e+00 1.306130006218835238e+00 5.171090544150245272e+00 1.550000000000000000e+02 1.920000000000000000e+02 7.400000000000000000e+01
-1.096471116494005749e+00 2.117112778425507269e+00 2.040945893076089313e+00 1.370000000000000000e+02 1.780000000000000000e+02 8.400000000000000000e+01
6.029163392228149565e-01 -8.869297874516292035e-01 3.212277647245397105e+00 1.370000000000000000e+02 1.890000000000000000e+02 2.200000000000000000e+01
-2.363532325316667626e-01 6.058430534220265312e-02 -2.838319609098697849e-01 1.310000000000000000e+02 1.720000000000000000e+02 9.000000000000000000e+01
-9.808596469796063699e-01 -1.601275668410224451e-01 1.175534133110879509e+00 1.800000000000000000e+01 2.000000000000000000e+01 2.000000000000000000e+01
-3.727721119280171802e-01 -8.662450845473960159e-01 2.909460869085917611e+00 1.370000000000000000e+02 1.740000000000000000e+02 7.500000000000000000e+01
-6.017865129832424831e-01 -1.234929831872283224e+00 1.685617256162281086e+00 1.530000000000000000e+02 1.840000000000000000e+02 7.400000000000000000e+01
-1.089554039996679657e+00 4.873764353769405866e-01 1.194508738180823613e-02 2.300000000000000000e+01 4.500000000000000000e+01 2.000000000000000000e+01
2.051345456857594368e-02 3.214922816207835266e-02 8.252923410300223861e-02 1.880000000000000000e+02 2.100000000000000000e+02 2.460000000000000000e+02
-1.484194395525328058e+00 9.593160488385904516e-01 1.801231272020691554e+00 2.200000000000000000e+01 3.000000000000000000e+01 1.300000000000000000e+01
2.183320590703733688e-01 -1.706823423516383498e+00 2.395770970358970242e+00 1.330000000000000000e+02 1.660000000000000000e+02 1.110000000000000000e+02
-1.090811692705613511e+00 -1.152459485324992122e-01 7.346471580619867714e-01 1.400000000000000000e+01 2.800000000000000000e+01 1.700000000000000000e+01
-2.564142151712660578e-01 6.699754881166540832e-01 7.138883431452174300e-01 1.070000000000000000e+02 1.450000000000000000e+02 8.400000000000000000e+01
-3.413751649191542725e+00 6.052969296406806698e+00 3.758009425631635203e+00 3.100000000000000000e+01 3.700000000000000000e+01 3.200000000000000000e+01
-7.607203269482011310e-01 1.201080718055581142e+00 7.731434301099612272e-01 9.500000000000000000e+01 1.270000000000000000e+02 8.600000000000000000e+01
-4.823765414910660687e-01 -1.882628106736488727e+00 1.231946749657750306e+00 1.380000000000000000e+02 1.640000000000000000e+02 5.100000000000000000e+01
-1.555251438534830610e+00 1.880874560232282500e+00 6.155475162153584812e+00 2.280000000000000000e+02 2.360000000000000000e+02 1.890000000000000000e+02
6.711411239941103002e-01 -1.052039370163205589e+00 3.310333200554778088e+00 1.700000000000000000e+02 2.030000000000000000e+02 1.310000000000000000e+02
-1.819975848413751374e+00 2.556371513899164949e-01 4.661899552825877535e+00 1.440000000000000000e+02 1.690000000000000000e+02 9.700000000000000000e+01
-5.301006570210835545e-01 2.120233979699930604e-01 4.241597598014085868e+00 1.310000000000000000e+02 1.730000000000000000e+02 3.300000000000000000e+01
2.119518054978470623e-01 -5.894912362908436565e-01 2.629792957939346199e+00 1.390000000000000000e+02 1.840000000000000000e+02 2.700000000000000000e+01
-9.346130006557408221e-01 1.985381932782714243e+00 6.365530289810175546e+00 2.030000000000000000e+02 2.180000000000000000e+02 1.680000000000000000e+02
-2.250650751011226136e-01 8.877911486215596393e-02 -2.442135284579773635e-01 1.340000000000000000e+02 1.730000000000000000e+02 9.300000000000000000e+01
3.039440580550409332e-01 1.339590574743051654e+00 3.503006260293261009e-01 1.160000000000000000e+02 1.600000000000000000e+02 6.800000000000000000e+01
-1.800829941400907908e+00 1.038578457593350546e+00 5.797508512844191664e+00 1.360000000000000000e+02 1.770000000000000000e+02 4.700000000000000000e+01
-1.696194769184735662e+00 1.985156996793852491e+00 2.913701604009383939e+00 1.320000000000000000e+02 1.760000000000000000e+02 3.700000000000000000e+01
-3.528133582995616191e-01 -1.839980597056135370e+00 2.611309127173031097e+00 1.260000000000000000e+02 1.780000000000000000e+02 4.400000000000000000e+01
-9.045266059825536331e-01 2.622832432772102540e-01 4.417330715565666033e+00 1.280000000000000000e+02 1.690000000000000000e+02 4.600000000000000000e+01
1.732510486239638992e-01 3.410753288912943271e-01 -1.388804971610140548e-01 1.300000000000000000e+01 3.000000000000000000e+01 1.200000000000000000e+01
-2.815096469251526567e+00 5.052429519440810424e+00 3.859163075493990291e+00 2.110000000000000000e+02 2.210000000000000000e+02 1.860000000000000000e+02
2.176776754631204736e-01 -6.613560064243145797e-01 3.182475022509540619e+00 1.170000000000000000e+02 1.680000000000000000e+02 6.300000000000000000e+01
-5.846804687559471470e-01 -1.813181478894143384e+00 1.547122731146119978e+00 1.590000000000000000e+02 1.850000000000000000e+02 5.300000000000000000e+01
-9.890087787276485853e-01 -3.898832756469560734e-01 3.081484955147187677e+00 1.480000000000000000e+02 1.830000000000000000e+02 8.100000000000000000e+01
-1.175917558911721450e+00 1.358122973670927047e+00 5.350154386882937985e+00 1.500000000000000000e+02 1.900000000000000000e+02 6.400000000000000000e+01
1.749790512771951245e-01 -4.710014867206876454e-01 2.304430555065018371e+00 1.490000000000000000e+02 1.870000000000000000e+02 2.900000000000000000e+01
3.898730366636690148e-01 -1.710995112311715305e+00 1.930554160748403802e+00 1.390000000000000000e+02 1.580000000000000000e+02 1.160000000000000000e+02
-3.171902468157001831e-01 -7.679543562658666112e-01 2.739816596137499172e+00 1.300000000000000000e+02 1.710000000000000000e+02 5.400000000000000000e+01
3.667650451730456451e-01 -1.974083563172504219e+00 2.774284310727191727e+00 8.700000000000000000e+01 1.060000000000000000e+02 7.500000000000000000e+01
-3.452368055069603425e-01 1.417600450280521507e+00 1.695734658223725377e+00 6.100000000000000000e+01 9.300000000000000000e+01 5.400000000000000000e+01
-1.183524801850562858e+00 2.234171053803439388e+00 2.129208662980019540e+00 1.310000000000000000e+02 1.750000000000000000e+02 7.700000000000000000e+01
-5.890566691808087896e-01 8.434796165317084427e-01 4.710564341440869107e+00 1.410000000000000000e+02 1.800000000000000000e+02 3.700000000000000000e+01
-5.197889555097753300e-01 -5.277540535948619382e-01 3.204085040023816333e-01 4.000000000000000000e+01 6.000000000000000000e+01 3.800000000000000000e+01
-2.257974304423600476e+00 1.064488017175941215e+00 6.328616315930751135e+00 1.520000000000000000e+02 1.710000000000000000e+02 6.100000000000000000e+01
1.618081002811609832e-03 -3.787382763570827926e-01 2.707473095329178570e+00 1.090000000000000000e+02 1.640000000000000000e+02 5.600000000000000000e+01
-6.781553100109365406e-01 -7.601119651584977710e-01 9.711460950783356028e-01 1.050000000000000000e+02 1.390000000000000000e+02 8.700000000000000000e+01
-3.712690720672687239e-01 1.187348874482936578e+00 9.025864526677591648e-01 1.700000000000000000e+01 2.400000000000000000e+01 2.100000000000000000e+01
-1.076123817573064745e+00 4.432616686701009723e-01 5.636455497375020274e-01 1.250000000000000000e+02 1.500000000000000000e+02 9.500000000000000000e+01
-1.863901435162370834e+00 1.642903273501425065e+00 2.072895755903902515e+00 1.170000000000000000e+02 1.480000000000000000e+02 8.700000000000000000e+01
-1.588957394210861462e+00 2.523470685395848623e+00 2.898428337790474707e+00 1.210000000000000000e+02 1.590000000000000000e+02 8.100000000000000000e+01
2.412560168980411035e-01 -1.632964785611292546e+00 4.288191806893667524e-01 4.000000000000000000e+01 5.300000000000000000e+01 3.600000000000000000e+01
-2.961448717046366141e+00 4.525087008645398257e+00 3.877774705926045673e+00 1.170000000000000000e+02 1.600000000000000000e+02 9.200000000000000000e+01
-5.275239981143567958e-01 2.319374056332668577e+00 2.070372784650380105e+00 1.700000000000000000e+01 2.600000000000000000e+01 2.100000000000000000e+01
-1.917474127635379499e+00 4.342487955905685482e+00 3.521599959102752919e+00 1.580000000000000000e+02 1.720000000000000000e+02 1.450000000000000000e+02
-1.075878430421250087e+00 1.354779463162516739e+00 1.801831994778361423e+00 1.130000000000000000e+02 1.540000000000000000e+02 6.400000000000000000e+01
-1.924708156953044869e+00 1.282204048620956272e+00 1.550202949683774145e+00 1.010000000000000000e+02 1.400000000000000000e+02 7.900000000000000000e+01
1.796006388538712861e-01 -1.317229010494780139e+00 4.103967034119108681e-01 1.060000000000000000e+02 1.420000000000000000e+02 9.700000000000000000e+01
-2.379270768380988166e+00 1.976900489739402023e+00 6.636376780782510920e+00 1.310000000000000000e+02 1.700000000000000000e+02 5.500000000000000000e+01
-6.251807939515863222e-01 -6.131973505878832720e-01 -3.854559339129013940e-01 2.000000000000000000e+01 3.800000000000000000e+01 1.700000000000000000e+01
-1.632560908647497921e+00 -5.680703183239244058e-01 6.032230798634885538e-01 1.420000000000000000e+02 1.750000000000000000e+02 1.300000000000000000e+02
-1.199056213744963628e+00 -5.243031945836642560e-01 -6.835642271558703964e-01 2.200000000000000000e+01 3.000000000000000000e+01 2.200000000000000000e+01
-8.782438327787871479e-01 -9.328799053144871678e-01 4.382617747842265099e-01 1.190000000000000000e+02 1.680000000000000000e+02 1.020000000000000000e+02
-5.656317248698460309e-01 -8.551205364204755854e-01 8.599363966433943851e-01 1.330000000000000000e+02 1.630000000000000000e+02 9.700000000000000000e+01
-9.506454258370578003e-01 2.437756430596416113e+00 2.945298677575353796e+00 1.080000000000000000e+02 1.500000000000000000e+02 8.300000000000000000e+01
-5.938623172240617976e-01 1.500487566333390088e+00 5.481368860763884854e+00 1.480000000000000000e+02 1.870000000000000000e+02 5.400000000000000000e+01
-1.054242815448756421e+00 1.052358949738419758e-01 2.181679619408442239e+00 1.600000000000000000e+01 1.900000000000000000e+01 2.500000000000000000e+01
-1.542424458409275445e+00 1.986690699997220033e+00 2.470455267010592593e+00 1.170000000000000000e+02 1.540000000000000000e+02 8.600000000000000000e+01
-1.368245495224015285e+00 1.575951473110373202e+00 2.377673138541129827e+00 1.160000000000000000e+02 1.520000000000000000e+02 7.400000000000000000e+01
-2.483747450785180000e+00 4.094803117273556836e+00 3.922078652591105552e+00 1.090000000000000000e+02 1.500000000000000000e+02 6.500000000000000000e+01
-5.740569339159429241e-01 2.137056173579032325e+00 1.626331479051297046e+00 2.300000000000000000e+01 3.100000000000000000e+01 2.400000000000000000e+01
-2.154223571295186268e+00 3.486876645181580248e-01 4.669946428759154777e+00 9.000000000000000000e+01 1.110000000000000000e+02 6.200000000000000000e+01
-1.970014103388315840e+00 -8.161232510855848110e-01 1.945106570379557809e+00 1.500000000000000000e+02 1.810000000000000000e+02 1.270000000000000000e+02
-1.863901435162370834e+00 1.642903273501425065e+00 2.072895755903902515e+00 1.170000000000000000e+02 1.470000000000000000e+02 8.600000000000000000e+01
-8.932742581898930334e-01 -2.503049194051508164e-01 1.005102557397824503e+00 4.700000000000000000e+01 6.300000000000000000e+01 4.300000000000000000e+01
2.153157671692104980e-01 -4.203224059747450170e-01 2.361696947357027732e+00 1.470000000000000000e+02 1.860000000000000000e+02 2.900000000000000000e+01
-3.183551161095908633e+00 5.403062456765407084e+00 4.112969995219532215e+00 1.110000000000000000e+02 1.270000000000000000e+02 8.300000000000000000e+01
4.791352867974205121e-01 1.159230750123151577e+00 9.424689275918007175e-03 1.210000000000000000e+02 1.630000000000000000e+02 1.040000000000000000e+02
-3.983033652014094650e-01 -7.116721125323682839e-01 2.848669505770174304e+00 1.360000000000000000e+02 1.740000000000000000e+02 6.200000000000000000e+01
-2.534866191329180118e+00 4.580576830122616627e+00 3.716755034161610460e+00 1.060000000000000000e+02 1.530000000000000000e+02 1.020000000000000000e+02
-3.879661198391257115e-01 -1.090484500901987230e+00 3.220117492008754745e+00 4.400000000000000000e+01 7.500000000000000000e+01 2.100000000000000000e+01
-9.071697110661618435e-01 1.208319866864890235e+00 1.522542389940988450e+00 1.110000000000000000e+02 1.540000000000000000e+02 7.500000000000000000e+01
6.644821395650334084e-02 -1.793263627591593634e+00 2.144134286232349584e+00 1.380000000000000000e+02 1.770000000000000000e+02 1.100000000000000000e+02
1.473414890413733414e-01 -9.617137399667627928e-01 2.598597188189539331e+00 1.110000000000000000e+02 1.580000000000000000e+02 1.700000000000000000e+01
-1.504725728109224558e+00 2.443758377859744257e+00 6.390455700834254849e+00 1.420000000000000000e+02 1.820000000000000000e+02 5.900000000000000000e+01
